Opportunity ID,Opportunity Name,Account ID,Owner ID,Stage,Amount,Expected Revenue,Discount,Close Date,Created Date,Lead Source,Customer Type,Probability,
OPP0695,Tabo Heavy,ACC010,U003,Negotiation,39593,38883,1786,1/22/2026,2/13/2026,Event,New,0.75,Invalid
OPP0696,Tabo Beyond,ACC020,U005,Closed Lost,10260,9338,2885,5/4/2025,10/8/2025,Event,Existing,0,Invalid
OPP0697,Tabo Generation,ACC017,U008,Closed Won,18344,17061,2614,2/17/2026,4/24/2025,Cold Call,New,1,Valid
OPP0698,Tabo Range,ACC010,U001,Negotiation,37213,36019,1923,5/26/2025,3/5/2026,Event,New,0.75,Invalid
OPP0699,Tabo Energy,ACC017,U009,Closed Won,23133,21452,2898,11/14/2025,4/10/2025,Web,Existing,1,Valid
OPP0700,Tabo Energy,ACC020,U008,Proposal,49028,45331,3834,1/8/2026,9/20/2025,Cold Call,Existing,0.5,Valid
OPP0701,Tabo Impact,ACC010,U002,Closed Lost,27651,25166,2720,3/13/2026,6/10/2025,Event,Existing,0,Valid
OPP0702,Tabo Dream,ACC014,U005,Closed Won,17993,17751,254,5/23/2025,4/2/2025,Referral,New,1,Valid
OPP0703,Tabo Dream,ACC010,U001,Negotiation,24953,21073,4562,2/13/2026,1/3/2026,Referral,Existing,0.75,Valid
OPP0704,Tabo Authority,ACC020,U009,Closed Won,22487,17930,4642,12/9/2025,11/26/2025,Referral,Existing,1,Valid
OPP0705,Tabo Beyond,ACC010,U001,Negotiation,25496,25497,1461,8/13/2025,7/26/2025,Event,New,0.75,Valid
OPP0706,Tabo Authority,ACC017,U004,Closed Lost,26872,25304,3487,6/16/2025,3/19/2025,Web,Existing,0,Valid
OPP0707,Tabo Heavy,ACC007,U004,Proposal,14293,12711,1694,8/4/2025,6/6/2025,Cold Call,Existing,0.5,Valid
OPP0708,Tabo Dream,ACC014,U001,Negotiation,26768,28107,319,6/16/2025,9/22/2025,Referral,New,0.75,Invalid
OPP0709,Tabo Generation,ACC002,U006,Negotiation,20608,19916,1736,5/15/2025,9/28/2025,Web,Existing,0.75,Invalid
OPP0710,Tabo Range,ACC004,U005,Negotiation,39641,36587,3684,7/12/2025,11/1/2025,Web,Existing,0.75,Invalid
OPP0711,Tabo Beyond,ACC020,U005,Closed Won,26210,22584,4404,10/28/2025,8/16/2025,Event,New,1,Valid
OPP0712,Tabo Heavy,ACC004,U004,Closed Won,12057,11778,2161,5/27/2025,1/12/2026,Email,New,1,Invalid
OPP0713,Tabo Impact,ACC005,U003,Closed Won,37879,38063,1071,3/19/2025,1/29/2026,Event,Existing,1,Invalid
OPP0714,Tabo Energy,ACC020,U009,Proposal,25346,23033,2957,4/8/2025,5/9/2025,Event,Existing,0.5,Invalid
OPP0715,Tabo Beyond,ACC020,U010,Negotiation,16241,12742,4704,5/31/2025,4/28/2025,Web,Existing,0.75,Valid
OPP0716,Tabo Range,ACC020,U008,Closed Won,32007,29838,2703,12/6/2025,8/27/2025,Web,New,1,Valid
OPP0717,Tabo Dream,ACC011,U001,Negotiation,26690,24830,2623,10/8/2025,8/27/2025,Event,New,0.75,Valid
OPP0718,Tabo Impact,ACC020,U004,Closed Won,6040,4083,2107,8/28/2025,4/18/2025,Email,Existing,1,Valid
OPP0719,Tabo Heavy,ACC017,U007,Negotiation,48459,45536,2953,10/1/2025,5/1/2025,Cold Call,Existing,0.75,Valid
OPP0720,Tabo Cold,ACC010,U010,Closed Won,47148,44983,3989,3/24/2025,12/26/2025,Event,New,1,Invalid
OPP0721,Tabo Authority,ACC010,U003,Proposal,44224,45528,584,4/1/2025,11/14/2025,Web,New,0.5,Invalid
OPP0722,Tabo Dream,ACC020,U010,Closed Won,25502,23579,3052,11/11/2025,4/25/2025,Email,Existing,1,Valid
OPP0723,Tabo Range,ACC017,U010,Closed Won,31149,30690,1332,3/24/2025,2/23/2026,Email,Existing,1,Invalid
OPP0724,Tabo Dream,ACC020,U008,Closed Lost,35800,36572,976,2/2/2026,3/21/2025,Cold Call,Existing,0,Valid
OPP0725,Tabo Dream,ACC016,U010,Negotiation,14344,13524,1110,4/17/2025,12/13/2025,Referral,Existing,0.75,Invalid
OPP0726,Tabo Cold,ACC010,U009,Closed Won,5929,2437,3521,7/2/2025,8/28/2025,Referral,Existing,1,Invalid
OPP0727,Tabo Energy,ACC010,U003,Negotiation,12369,13737,371,7/3/2025,5/1/2025,Email,New,0.75,Valid
OPP0728,Tabo Heavy,ACC020,U008,Closed Lost,14544,13103,3052,3/25/2025,6/17/2025,Event,Existing,0,Invalid
OPP0729,Tabo Beyond,ACC010,U002,Closed Lost,45289,41427,4562,10/27/2025,4/9/2025,Web,New,0,Valid
OPP0730,Tabo Beyond,ACC017,U004,Closed Lost,19581,14750,4888,9/3/2025,3/12/2026,Web,New,0,Invalid
OPP0731,Tabo Beyond,ACC010,U001,Closed Lost,43186,41427,2654,11/24/2025,10/3/2025,Cold Call,Existing,0,Valid
OPP0732,Tabo Authority,ACC020,U009,Proposal,12643,12331,1056,3/5/2026,8/3/2025,Cold Call,New,0.5,Valid
OPP0733,Tabo Authority,ACC010,U004,Closed Lost,12590,9727,4388,1/17/2026,8/20/2025,Email,New,0,Valid
OPP0734,Tabo Authority,ACC020,U005,Negotiation,16985,17041,42,4/24/2025,6/10/2025,Event,New,0.75,Invalid
OPP0735,Tabo Energy,ACC010,U002,Proposal,13074,12355,1606,9/3/2025,2/5/2026,Email,New,0.5,Invalid
OPP0736,Tabo Beyond,ACC010,U002,Closed Won,39844,38494,2819,8/7/2025,7/21/2025,Event,New,1,Valid
OPP0737,Tabo Cold,ACC010,U009,Closed Won,21565,18440,3927,10/5/2025,5/18/2025,Event,Existing,1,Valid
OPP0738,Tabo Range,ACC012,U004,Proposal,35954,34045,2852,2/1/2026,12/29/2025,Web,New,0.5,Valid
OPP0739,Tabo Impact,ACC018,U004,Closed Won,18489,15225,4157,12/30/2025,8/27/2025,Web,Existing,1,Valid
OPP0740,Tabo Dream,ACC010,U003,Negotiation,13708,14771,784,6/6/2025,2/9/2026,Event,Existing,0.75,Invalid
OPP0741,Tabo Impact,ACC016,U009,Closed Lost,41894,40997,2083,3/20/2025,2/27/2026,Referral,New,0,Invalid
OPP0742,Tabo Beyond,ACC010,U007,Proposal,28409,25787,4514,10/12/2025,2/10/2026,Email,Existing,0.5,Invalid
OPP0743,Tabo Cold,ACC016,U001,Proposal,32172,31249,1376,2/28/2026,9/25/2025,Email,New,0.5,Valid
OPP0744,Tabo Dream,ACC020,U008,Closed Lost,39373,37147,3404,6/2/2025,9/6/2025,Email,New,0,Invalid
OPP0745,Tabo Authority,ACC010,U001,Closed Lost,35026,35805,179,3/19/2025,12/14/2025,Event,New,0,Invalid
OPP0746,Tabo Authority,ACC020,U007,Proposal,17415,13361,4305,8/7/2025,10/4/2025,Cold Call,Existing,0.5,Invalid
OPP0747,Tabo Generation,ACC010,U009,Negotiation,26790,27289,795,1/4/2026,4/24/2025,Cold Call,Existing,0.75,Valid
OPP0748,Tabo Cold,ACC020,U005,Closed Won,31657,31088,783,3/23/2025,10/18/2025,Referral,Existing,1,Invalid
OPP0749,Tabo Heavy,ACC020,U008,Negotiation,29422,28863,2259,1/20/2026,11/25/2025,Email,Existing,0.75,Valid
OPP0750,Tabo Dream,ACC007,U008,Negotiation,43616,43978,554,12/5/2025,10/17/2025,Email,New,0.75,Valid
OPP0751,Tabo Beyond,ACC017,U001,Proposal,22712,18332,4774,6/3/2025,2/24/2026,Email,Existing,0.5,Invalid
OPP0752,Tabo Cold,ACC017,U005,Closed Won,8072,6573,2361,7/29/2025,7/23/2025,Cold Call,Existing,1,Valid
OPP0753,Tabo Generation,ACC010,U002,Closed Lost,40317,38701,2872,1/31/2026,1/11/2026,Email,Existing,0,Valid
OPP0754,Tabo Range,ACC020,U003,Closed Lost,7013,4406,3260,1/13/2026,3/26/2025,Web,New,0,Valid
OPP0755,Tabo Energy,ACC014,U008,Closed Lost,18820,18722,1149,12/16/2025,9/7/2025,Referral,New,0,Valid
OPP0756,Tabo Cold,ACC017,U006,Proposal,27211,25876,2422,10/11/2025,3/14/2026,Web,Existing,0.5,Invalid
OPP0757,Tabo Cold,ACC020,U006,Negotiation,6869,5329,3476,6/6/2025,3/31/2025,Cold Call,Existing,0.75,Valid
OPP0758,Tabo Beyond,ACC017,U009,Proposal,37972,37661,1200,8/2/2025,6/5/2025,Web,New,0.5,Valid
OPP0759,Tabo Range,ACC017,U009,Closed Won,36524,33018,4124,5/24/2025,6/10/2025,Web,New,1,Invalid
OPP0760,Tabo Beyond,ACC017,U008,Closed Won,9883,8791,2268,5/22/2025,7/31/2025,Referral,Existing,1,Invalid
OPP0761,Tabo Authority,ACC006,U005,Negotiation,21495,19822,2886,7/28/2025,9/12/2025,Email,New,0.75,Invalid
OPP0762,Tabo Range,ACC017,U005,Proposal,7048,5937,1764,4/7/2025,2/6/2026,Web,New,0.5,Invalid
OPP0763,Tabo Authority,ACC006,U009,Closed Won,48942,45950,4257,3/2/2026,11/5/2025,Event,New,1,Valid
OPP0764,Tabo Beyond,ACC011,U009,Closed Lost,35888,37318,58,12/4/2025,2/6/2026,Email,Existing,0,Invalid
OPP0765,Tabo Energy,ACC020,U005,Closed Lost,35832,35282,1711,5/28/2025,8/12/2025,Referral,New,0,Invalid
OPP0766,Tabo Energy,ACC010,U003,Negotiation,18138,15297,3349,9/12/2025,11/2/2025,Email,New,0.75,Invalid
OPP0767,Tabo Cold,ACC010,U005,Proposal,17921,15717,2629,5/31/2025,3/30/2025,Email,Existing,0.5,Valid
OPP0768,Tabo Impact,ACC008,U005,Negotiation,38349,37166,2315,2/12/2026,2/21/2026,Referral,New,0.75,Invalid
OPP0769,Tabo Dream,ACC010,U010,Closed Lost,19977,15500,4715,7/1/2025,1/10/2026,Web,Existing,0,Invalid
OPP0770,Tabo Beyond,ACC010,U005,Proposal,14745,12747,2734,6/12/2025,8/27/2025,Email,New,0.5,Invalid
OPP0771,Tabo Impact,ACC020,U009,Closed Won,32937,31581,3206,5/31/2025,6/26/2025,Cold Call,Existing,1,Invalid
OPP0772,Tabo Authority,ACC020,U001,Negotiation,12682,12441,392,7/18/2025,7/15/2025,Web,Existing,0.75,Valid
OPP0773,Tabo Cold,ACC010,U004,Proposal,22564,19283,4074,9/20/2025,5/10/2025,Web,New,0.5,Valid
OPP0774,Tabo Generation,ACC002,U003,Proposal,46307,43978,2603,2/3/2026,4/3/2025,Event,New,0.5,Valid
OPP0775,Tabo Beyond,ACC010,U007,Closed Lost,8155,5769,4181,4/15/2025,12/28/2025,Email,New,0,Invalid
OPP0776,Tabo Dream,ACC020,U007,Proposal,18695,18753,882,6/3/2025,7/26/2025,Cold Call,Existing,0.5,Invalid
OPP0777,Tabo Dream,ACC009,U009,Closed Won,19978,18577,2648,4/5/2025,2/23/2026,Referral,Existing,1,Invalid
OPP0778,Tabo Generation,ACC010,U004,Closed Won,26268,24858,2484,10/20/2025,1/16/2026,Web,New,1,Invalid
OPP0779,Tabo Energy,ACC020,U001,Proposal,7908,7304,2039,12/13/2025,8/1/2025,Cold Call,Existing,0.5,Valid
OPP0780,Tabo Authority,ACC020,U009,Closed Won,21314,21924,137,3/23/2025,12/5/2025,Web,New,1,Invalid
OPP0781,Tabo Generation,ACC010,U009,Closed Lost,33307,29134,4484,5/13/2025,8/31/2025,Web,New,0,Invalid
OPP0782,Tabo Impact,ACC014,U008,Closed Won,36783,38047,323,2/23/2026,12/15/2025,Web,New,1,Valid
OPP0783,Tabo Dream,ACC017,U010,Negotiation,20165,19187,2912,1/28/2026,11/29/2025,Cold Call,New,0.75,Valid
OPP0784,Tabo Energy,ACC002,U006,Closed Won,20506,18405,3516,10/22/2025,12/21/2025,Web,New,1,Invalid
OPP0785,Tabo Beyond,ACC017,U001,Negotiation,26604,22643,4909,11/26/2025,8/17/2025,Event,New,0.75,Valid
OPP0786,Tabo Authority,ACC009,U010,Negotiation,43766,43864,900,12/20/2025,8/9/2025,Cold Call,Existing,0.75,Valid
OPP0787,Tabo Authority,ACC020,U001,Proposal,17853,14999,4487,2/16/2026,10/16/2025,Cold Call,Existing,0.5,Valid
OPP0788,Tabo Authority,ACC020,U008,Proposal,47981,44974,3173,4/27/2025,2/3/2026,Email,Existing,0.5,Invalid
OPP0789,Tabo Energy,ACC019,U003,Proposal,5878,4223,2306,9/29/2025,4/7/2025,Cold Call,New,0.5,Valid
OPP0790,Tabo Generation,ACC010,U004,Proposal,21271,21402,1294,11/6/2025,1/16/2026,Web,Existing,0.5,Invalid
OPP0791,Tabo Dream,ACC017,U010,Proposal,30212,30052,1431,5/28/2025,3/11/2026,Referral,New,0.5,Invalid
OPP0792,Tabo Dream,ACC015,U005,Negotiation,30873,28075,3960,2/5/2026,4/8/2025,Cold Call,New,0.75,Valid
OPP0793,Tabo Generation,ACC015,U009,Proposal,12871,11333,2259,10/14/2025,1/28/2026,Referral,New,0.5,Invalid
OPP0794,Tabo Authority,ACC020,U004,Closed Won,29198,30521,490,2/23/2026,5/7/2025,Event,New,1,Valid
OPP0795,Tabo Energy,ACC010,U009,Closed Lost,40686,35751,4954,3/29/2025,8/5/2025,Referral,Existing,0,Invalid
OPP0796,Tabo Beyond,ACC012,U006,Closed Won,5115,4534,2480,11/8/2025,2/5/2026,Event,Existing,1,Invalid
OPP0797,Tabo Impact,ACC020,U001,Negotiation,29903,29631,1783,3/12/2026,7/9/2025,Web,Existing,0.75,Valid
OPP0798,Tabo Impact,ACC014,U008,Negotiation,26572,24031,3853,1/13/2026,8/29/2025,Cold Call,Existing,0.75,Valid
OPP0799,Tabo Generation,ACC010,U003,Closed Won,20918,16044,4964,1/24/2026,7/8/2025,Cold Call,Existing,1,Valid
OPP0800,Tabo Dream,ACC020,U008,Negotiation,37084,34160,4126,3/31/2025,6/6/2025,Web,New,0.75,Invalid
OPP0801,Tabo Energy,ACC017,U007,Negotiation,19665,17251,4146,8/10/2025,1/1/2026,Email,New,0.75,Invalid
OPP0802,Tabo Dream,ACC002,U001,Closed Lost,35483,36332,390,4/25/2025,8/19/2025,Event,New,0,Invalid
OPP0803,Tabo Dream,ACC017,U008,Closed Lost,37862,39653,4,9/17/2025,10/9/2025,Referral,Existing,0,Invalid
OPP0804,Tabo Beyond,ACC017,U007,Closed Won,31712,31240,999,6/23/2025,6/18/2025,Email,Existing,1,Valid
OPP0805,Tabo Authority,ACC004,U002,Negotiation,9690,8315,1783,11/27/2025,4/29/2025,Event,Existing,0.75,Valid
OPP0806,Tabo Dream,ACC016,U002,Negotiation,40049,38666,2742,11/23/2025,10/21/2025,Event,New,0.75,Valid
OPP0807,Tabo Range,ACC018,U001,Negotiation,17784,15247,3283,3/4/2026,4/26/2025,Referral,New,0.75,Valid
OPP0808,Tabo Cold,ACC020,U002,Negotiation,27776,27066,2341,7/14/2025,3/24/2025,Email,New,0.75,Valid
OPP0809,Tabo Range,ACC015,U007,Negotiation,44466,43036,2512,2/22/2026,2/23/2026,Email,New,0.75,Invalid
OPP0810,Tabo Range,ACC020,U008,Closed Lost,41334,37652,3796,1/24/2026,10/25/2025,Email,New,0,Valid
OPP0811,Tabo Cold,ACC020,U002,Proposal,36148,35204,2679,9/5/2025,12/16/2025,Event,New,0.5,Invalid
OPP0812,Tabo Beyond,ACC013,U003,Proposal,24519,21283,3418,11/20/2025,8/25/2025,Event,Existing,0.5,Valid
OPP0813,Tabo Beyond,ACC010,U006,Negotiation,7704,5269,2508,3/27/2025,9/13/2025,Web,New,0.75,Invalid
OPP0814,Tabo Dream,ACC015,U002,Closed Lost,30500,27206,3887,3/15/2026,5/26/2025,Referral,New,0,Valid
OPP0815,Tabo Energy,ACC014,U008,Closed Lost,23445,23069,1635,9/10/2025,4/25/2025,Email,Existing,0,Valid
OPP0816,Tabo Authority,ACC020,U009,Closed Lost,39677,39965,13,11/12/2025,10/16/2025,Web,Existing,0,Valid
OPP0817,Tabo Energy,ACC010,U003,Closed Lost,24500,24893,1089,10/30/2025,12/30/2025,Email,New,0,Invalid
OPP0818,Tabo Dream,ACC007,U010,Negotiation,49865,49150,1936,10/22/2025,9/3/2025,Event,New,0.75,Valid
OPP0819,Tabo Range,ACC017,U009,Closed Lost,49459,46899,3545,7/18/2025,6/16/2025,Web,Existing,0,Valid
OPP0820,Tabo Impact,ACC013,U002,Proposal,12199,11226,1142,7/1/2025,9/7/2025,Referral,Existing,0.5,Invalid
OPP0821,Tabo Beyond,ACC020,U009,Negotiation,38070,36876,1850,4/24/2025,12/31/2025,Referral,Existing,0.75,Invalid
OPP0822,Tabo Authority,ACC006,U003,Closed Won,13508,13023,1142,3/14/2026,12/21/2025,Web,Existing,1,Valid
OPP0823,Tabo Cold,ACC018,U006,Proposal,9644,7640,2252,8/4/2025,6/17/2025,Referral,New,0.5,Valid
OPP0824,Tabo Range,ACC020,U006,Negotiation,15567,13938,2530,1/8/2026,3/14/2026,Referral,New,0.75,Invalid
OPP0825,Tabo Dream,ACC010,U009,Negotiation,10457,9648,2510,5/22/2025,3/13/2026,Cold Call,Existing,0.75,Invalid
OPP0826,Tabo Impact,ACC010,U005,Closed Lost,28369,24829,4346,5/11/2025,11/14/2025,Referral,New,0,Invalid
OPP0827,Tabo Dream,ACC019,U003,Proposal,36333,33050,4510,3/29/2025,12/15/2025,Web,New,0.5,Invalid
OPP0828,Tabo Generation,ACC020,U002,Closed Lost,36132,32644,3656,6/3/2025,10/26/2025,Cold Call,New,0,Invalid
OPP0829,Tabo Impact,ACC010,U010,Closed Lost,35701,36546,1081,11/1/2025,10/26/2025,Event,Existing,0,Valid
OPP0830,Tabo Dream,ACC010,U004,Negotiation,17241,17017,583,1/15/2026,11/25/2025,Referral,Existing,0.75,Valid
OPP0831,Tabo Heavy,ACC010,U010,Proposal,49310,47487,3085,3/8/2026,4/28/2025,Cold Call,Existing,0.5,Valid
OPP0832,Tabo Heavy,ACC020,U004,Negotiation,31933,29433,4276,2/2/2026,4/11/2025,Event,Existing,0.75,Valid
OPP0833,Tabo Energy,ACC020,U007,Closed Lost,15072,16331,184,3/15/2026,2/12/2026,Web,Existing,0,Valid
OPP0834,Tabo Heavy,ACC020,U005,Closed Lost,35280,36256,559,11/13/2025,4/1/2025,Referral,New,0,Valid
OPP0835,Tabo Impact,ACC010,U006,Negotiation,36190,35115,1531,9/14/2025,7/24/2025,Web,Existing,0.75,Valid
OPP0836,Tabo Energy,ACC020,U006,Proposal,29373,26799,2944,3/13/2026,8/24/2025,Web,New,0.5,Valid
OPP0837,Tabo Energy,ACC017,U005,Closed Lost,24874,25297,1048,9/26/2025,11/15/2025,Web,Existing,0,Invalid
OPP0838,Tabo Energy,ACC020,U006,Proposal,29608,26279,4097,10/2/2025,10/2/2025,Cold Call,Existing,0.5,Valid
OPP0839,Tabo Dream,ACC017,U005,Closed Lost,45763,43729,2809,3/6/2026,9/8/2025,Event,Existing,0,Valid
OPP0840,Tabo Range,ACC020,U005,Closed Lost,13857,10643,4924,11/20/2025,9/30/2025,Email,Existing,0,Valid
OPP0841,Tabo Range,ACC013,U004,Negotiation,34503,33256,2857,3/25/2025,5/8/2025,Event,Existing,0.75,Invalid
OPP0842,Tabo Dream,ACC017,U009,Negotiation,17177,15732,2859,1/28/2026,2/26/2026,Web,New,0.75,Invalid
OPP0843,Tabo Energy,ACC004,U002,Closed Won,41969,39085,4557,3/11/2026,1/25/2026,Web,Existing,1,Valid
OPP0844,Tabo Impact,ACC017,U008,Proposal,31173,31945,11,5/28/2025,7/15/2025,Web,Existing,0.5,Invalid
OPP0845,Tabo Authority,ACC020,U008,Negotiation,35803,33502,3600,6/24/2025,6/3/2025,Cold Call,Existing,0.75,Valid
OPP0846,Tabo Energy,ACC001,U004,Closed Won,35913,35756,1046,10/15/2025,2/8/2026,Cold Call,Existing,1,Invalid
OPP0847,Tabo Impact,ACC010,U007,Proposal,24693,26205,392,4/20/2025,1/7/2026,Email,New,0.5,Invalid
OPP0848,Tabo Energy,ACC004,U002,Negotiation,45922,44475,1666,7/3/2025,2/23/2026,Email,Existing,0.75,Invalid
OPP0849,Tabo Cold,ACC003,U010,Closed Lost,30243,27009,4659,9/14/2025,8/11/2025,Cold Call,New,0,Valid
OPP0850,Tabo Impact,ACC020,U010,Closed Lost,35708,33684,3015,1/9/2026,2/3/2026,Referral,New,0,Invalid
OPP0851,Tabo Cold,ACC005,U002,Proposal,29718,26561,3690,12/9/2025,12/18/2025,Web,Existing,0.5,Invalid
OPP0852,Tabo Range,ACC017,U004,Closed Won,7163,4156,4899,3/23/2025,4/2/2025,Event,New,1,Invalid
OPP0853,Tabo Energy,ACC017,U008,Proposal,35263,33105,3661,10/21/2025,4/4/2025,Event,Existing,0.5,Valid
OPP0854,Tabo Beyond,ACC010,U005,Closed Lost,35142,34061,1637,1/19/2026,11/16/2025,Event,New,0,Valid
OPP0855,Tabo Dream,ACC010,U007,Proposal,33691,33319,1411,1/11/2026,9/10/2025,Email,New,0.5,Valid
OPP0856,Tabo Authority,ACC018,U001,Closed Lost,26641,24427,2412,3/3/2026,9/11/2025,Email,New,0,Valid
OPP0857,Tabo Range,ACC012,U007,Negotiation,24557,24807,1311,8/7/2025,12/15/2025,Web,Existing,0.75,Invalid
OPP0858,Tabo Dream,ACC020,U009,Negotiation,34853,33755,1738,3/11/2026,9/15/2025,Event,Existing,0.75,Valid
OPP0859,Tabo Energy,ACC020,U001,Proposal,15541,12012,3983,2/20/2026,2/5/2026,Email,Existing,0.5,Valid
OPP0860,Tabo Beyond,ACC018,U003,Negotiation,41382,39497,3125,11/7/2025,6/17/2025,Email,New,0.75,Valid
OPP0861,Tabo Dream,ACC020,U004,Negotiation,30193,26229,4986,11/22/2025,6/4/2025,Event,New,0.75,Valid
OPP0862,Tabo Beyond,ACC008,U002,Closed Won,21769,20112,2006,10/9/2025,9/4/2025,Web,New,1,Valid
OPP0863,Tabo Energy,ACC011,U001,Proposal,48932,47687,3225,9/6/2025,1/24/2026,Web,Existing,0.5,Invalid
OPP0864,Tabo Beyond,ACC020,U005,Closed Lost,33423,35172,20,2/10/2026,3/27/2025,Cold Call,Existing,0,Valid
OPP0865,Tabo Dream,ACC010,U005,Negotiation,35842,34197,3446,7/24/2025,1/20/2026,Referral,Existing,0.75,Invalid
OPP0866,Tabo Generation,ACC007,U005,Closed Lost,34755,31649,3856,9/29/2025,6/16/2025,Event,Existing,0,Valid
OPP0867,Tabo Dream,ACC010,U006,Negotiation,16045,16944,657,1/12/2026,9/30/2025,Email,Existing,0.75,Valid
OPP0868,Tabo Range,ACC019,U003,Negotiation,38546,34745,3933,4/9/2025,11/17/2025,Web,Existing,0.75,Invalid
OPP0869,Tabo Impact,ACC004,U009,Closed Lost,46212,45652,1146,5/6/2025,5/8/2025,Referral,Existing,0,Invalid
OPP0870,Tabo Authority,ACC015,U001,Negotiation,30038,29328,2148,9/23/2025,10/7/2025,Cold Call,New,0.75,Invalid
OPP0871,Tabo Authority,ACC018,U002,Closed Lost,17339,18989,124,9/16/2025,10/26/2025,Cold Call,New,0,Invalid
OPP0872,Tabo Energy,ACC010,U003,Proposal,5743,2460,4503,1/14/2026,6/24/2025,Referral,Existing,0.5,Valid
OPP0873,Tabo Impact,ACC006,U005,Proposal,39857,40892,263,4/22/2025,7/2/2025,Web,Existing,0.5,Invalid
OPP0874,Tabo Beyond,ACC020,U009,Closed Lost,10682,10438,450,12/28/2025,9/29/2025,Email,New,0,Valid
OPP0875,Tabo Generation,ACC010,U006,Closed Lost,34060,33748,1104,7/8/2025,4/21/2025,Email,New,0,Valid
OPP0876,Tabo Cold,ACC010,U007,Closed Lost,5856,3243,4453,6/5/2025,2/8/2026,Email,Existing,0,Invalid
OPP0877,Tabo Range,ACC011,U001,Closed Lost,18175,14216,4493,8/3/2025,9/16/2025,Web,New,0,Invalid
OPP0878,Tabo Beyond,ACC002,U010,Proposal,27543,29140,44,12/10/2025,5/16/2025,Email,Existing,0.5,Valid
OPP0879,Tabo Generation,ACC017,U007,Closed Won,5235,3740,3083,9/19/2025,11/17/2025,Email,Existing,1,Invalid
OPP0880,Tabo Authority,ACC020,U007,Closed Won,14598,11840,2949,4/4/2025,10/1/2025,Referral,New,1,Invalid
OPP0881,Tabo Range,ACC018,U004,Proposal,30086,27153,4638,6/9/2025,1/27/2026,Web,New,0.5,Invalid
OPP0882,Tabo Dream,ACC017,U007,Negotiation,14904,12180,3444,5/22/2025,5/9/2025,Referral,New,0.75,Valid
OPP0883,Tabo Energy,ACC020,U006,Proposal,32047,30433,2909,5/1/2025,3/10/2026,Web,New,0.5,Invalid
OPP0884,Tabo Impact,ACC016,U002,Negotiation,19411,20444,857,6/3/2025,9/9/2025,Event,Existing,0.75,Invalid
OPP0885,Tabo Cold,ACC013,U004,Closed Lost,47350,45498,3386,12/1/2025,3/16/2025,Referral,Existing,0,Valid
OPP0886,Tabo Authority,ACC012,U009,Negotiation,47417,45507,1921,9/24/2025,8/24/2025,Cold Call,Existing,0.75,Valid
OPP0887,Tabo Authority,ACC017,U006,Negotiation,7969,5023,4139,11/20/2025,6/26/2025,Cold Call,Existing,0.75,Valid
OPP0888,Tabo Impact,ACC014,U003,Proposal,27201,26067,2992,10/8/2025,2/2/2026,Referral,Existing,0.5,Invalid
OPP0889,Tabo Beyond,ACC017,U007,Closed Lost,41876,41565,796,11/22/2025,3/22/2025,Referral,New,0,Valid
OPP0890,Tabo Beyond,ACC017,U009,Closed Won,12661,10585,2408,8/11/2025,11/12/2025,Referral,Existing,1,Invalid
OPP0891,Tabo Generation,ACC020,U006,Closed Lost,25159,24907,1799,2/4/2026,6/24/2025,Web,Existing,0,Valid
OPP0892,Tabo Heavy,ACC020,U008,Proposal,42751,40962,3010,8/20/2025,6/4/2025,Web,Existing,0.5,Valid
OPP0893,Tabo Impact,ACC019,U005,Closed Lost,45632,43858,2092,11/11/2025,3/22/2025,Event,Existing,0,Valid
OPP0894,Tabo Energy,ACC010,U005,Negotiation,32130,31048,1502,6/22/2025,3/2/2026,Web,New,0.75,Invalid
OPP0895,Tabo Dream,ACC010,U010,Proposal,32453,31307,2664,10/13/2025,7/22/2025,Cold Call,Existing,0.5,Valid
OPP0896,Tabo Dream,ACC017,U009,Negotiation,42727,39599,3288,6/27/2025,4/16/2025,Referral,Existing,0.75,Valid
OPP0897,Tabo Dream,ACC010,U002,Closed Lost,9404,8327,1617,2/20/2026,2/15/2026,Referral,New,0,Valid
OPP0898,Tabo Dream,ACC009,U004,Negotiation,47350,43718,4907,11/6/2025,6/23/2025,Referral,New,0.75,Valid
OPP0899,Tabo Range,ACC015,U001,Closed Won,17740,16020,2184,7/31/2025,9/27/2025,Email,Existing,1,Invalid
OPP0900,Tabo Impact,ACC010,U003,Negotiation,23422,20211,3909,3/9/2026,11/18/2025,Web,Existing,0.75,Valid
OPP0901,Tabo Authority,ACC017,U007,Closed Lost,16349,15220,2968,7/7/2025,3/5/2026,Cold Call,New,0,Invalid
OPP0902,Tabo Authority,ACC010,U002,Proposal,10903,9046,2454,3/8/2026,9/1/2025,Email,New,0.5,Valid
OPP0903,Tabo Beyond,ACC005,U004,Negotiation,28773,29083,587,6/21/2025,8/10/2025,Event,New,0.75,Invalid
OPP0904,Tabo Range,ACC010,U008,Closed Lost,5605,5267,2257,12/30/2025,3/21/2025,Cold Call,Existing,0,Valid
OPP0905,Tabo Impact,ACC010,U007,Closed Lost,40504,40044,1132,11/30/2025,4/15/2025,Event,Existing,0,Valid
OPP0906,Tabo Impact,ACC010,U006,Closed Lost,20693,19078,1923,9/23/2025,1/14/2026,Cold Call,Existing,0,Invalid
OPP0907,Tabo Impact,ACC010,U006,Negotiation,34908,33095,1890,1/27/2026,7/19/2025,Referral,New,0.75,Valid
